Indicator Name,Cancer Type,Year,Country Name,Region,Gender,Area,Numeric,Lower Confidence Limit,Upper Confidence Limit,Comment
"Obesity, adults aged 18+",,2022,Croatia,European Region,Males,,33.606794,28.588024,38.6015,
"Obesity, adults aged 18+",,2022,Croatia,European Region,Females,,27.157843,23.235898,31.336415,
"Obesity, adults aged 18+",,2022,Cuba,Region of the Americas,Total,,21.760932,19.020548,24.661207,
"Obesity, adults aged 18+",,2022,Cuba,Region of the Americas,Males,,18.511385,14.773259,22.566447,
"Obesity, adults aged 18+",,2022,Cuba,Region of the Americas,Females,,24.915421,21.040013,29.225704,
"Obesity, adults aged 18+",,2022,Cyprus,European Region,Total,,22.936533,16.914009,29.697838,
"Obesity, adults aged 18+",,2022,Cyprus,European Region,Males,,25.496712,16.536078,35.730556,
"Obesity, adults aged 18+",,2022,Cyprus,European Region,Females,,20.230205,12.529096,29.55302,
"Obesity, adults aged 18+",,2022,Czechia,European Region,Total,,25.979522,23.456174,28.63259,
"Obesity, adults aged 18+",,2022,Czechia,European Region,Males,,29.492268,25.668296,33.437172,
"Obesity, adults aged 18+",,2022,Czechia,European Region,Females,,22.299154,19.052306,25.829658,
"Obesity, adults aged 18+",,2022,Democratic People's Republic of Korea,South-East Asia Region,Total,,10.796098,5.6447737,17.522953,
"Obesity, adults aged 18+",,2022,Democratic People's Republic of Korea,South-East Asia Region,Males,,8.5054666,2.9648239,17.494056,
"Obesity, adults aged 18+",,2022,Democratic People's Republic of Korea,South-East Asia Region,Females,,13.040952,5.2060455,24.62697,
"Obesity, adults aged 18+",,2022,Democratic Republic of the Congo,African Region,Total,,6.6405505,4.8672277,8.6306326,
"Obesity, adults aged 18+",,2022,Democratic Republic of the Congo,African Region,Males,,4.1969005,2.2860236,6.8906814,
"Obesity, adults aged 18+",,2022,Democratic Republic of the Congo,African Region,Females,,8.9731522,6.2494408,12.104771,
"Obesity, adults aged 18+",,2022,Denmark,European Region,Total,,13.27851,11.305669,15.473884,
"Obesity, adults aged 18+",,2022,Denmark,European Region,Males,,15.344968,12.624204,18.180719,
"Obesity, adults aged 18+",,2022,Denmark,European Region,Females,,11.21658,8.3966449,14.546467,
"Obesity, adults aged 18+",,2022,Djibouti,Eastern Mediterranean Region,Total,,11.346781,6.1804898,18.066783,
"Obesity, adults aged 18+",,2022,Djibouti,Eastern Mediterranean Region,Males,,6.1037891,2.140205,12.85931,
"Obesity, adults aged 18+",,2022,Djibouti,Eastern Mediterranean Region,Females,,16.326351,7.5127847,28.322834,
"Obesity, adults aged 18+",,2022,Dominica,Region of the Americas,Total,,31.340772,25.160104,37.712321,
"Obesity, adults aged 18+",,2022,Dominica,Region of the Americas,Males,,17.873462,10.781664,26.139939,
"Obesity, adults aged 18+",,2022,Dominica,Region of the Americas,Females,,44.640741,34.85927,54.488385,
"Obesity, adults aged 18+",,2022,Dominican Republic,Region of the Americas,Total,,29.34005,25.736594,33.065566,
"Obesity, adults aged 18+",,2022,Dominican Republic,Region of the Americas,Males,,23.249897,18.349318,28.625235,
"Obesity, adults aged 18+",,2022,Dominican Republic,Region of the Americas,Females,,35.397655,30.052575,40.813357,
"Obesity, adults aged 18+",,2022,Eastern Mediterranean Region,Eastern Mediterranean Region,Total,,28.588772,27.3929,29.865098,
"Obesity, adults aged 18+",,2022,Eastern Mediterranean Region,Eastern Mediterranean Region,Males,,22.522137,20.71189,24.431632,
"Obesity, adults aged 18+",,2022,Eastern Mediterranean Region,Eastern Mediterranean Region,Females,,34.869885,33.208212,36.541736,
"Obesity, adults aged 18+",,2022,Ecuador,Region of the Americas,Total,,27.378547,24.630895,30.040142,
"Obesity, adults aged 18+",,2022,Ecuador,Region of the Americas,Males,,22.250609,18.603402,26.22287,
"Obesity, adults aged 18+",,2022,Ecuador,Region of the Americas,Females,,32.312709,28.481966,36.158916,
"Obesity, adults aged 18+",,2022,Egypt,Eastern Mediterranean Region,Total,,44.2702,40.923229,47.802147,
"Obesity, adults aged 18+",,2022,Egypt,Eastern Mediterranean Region,Males,,31.326842,26.402089,36.604601,
"Obesity, adults aged 18+",,2022,Egypt,Eastern Mediterranean Region,Females,,57.129252,52.582473,61.483115,
"Obesity, adults aged 18+",,2022,El Salvador,Region of the Americas,Total,,30.880031,26.587856,35.398701,
"Obesity, adults aged 18+",,2022,El Salvador,Region of the Americas,Males,,22.825509,16.926254,29.271176,
"Obesity, adults aged 18+",,2022,El Salvador,Region of the Americas,Females,,37.292346,31.156176,43.605053,
"Obesity, adults aged 18+",,2022,Equatorial Guinea,African Region,Total,,17.673737,12.889166,23.285732,
"Obesity, adults aged 18+",,2022,Equatorial Guinea,African Region,Males,,7.7642329,2.7197523,16.175513,
"Obesity, adults aged 18+",,2022,Equatorial Guinea,African Region,Females,,29.593047,21.942775,37.811837,
"Obesity, adults aged 18+",,2022,Eritrea,African Region,Total,,4.8325729,3.1458031,6.9967963,
"Obesity, adults aged 18+",,2022,Eritrea,African Region,Males,,2.8187653,1.3110694,5.1519968,
"Obesity, adults aged 18+",,2022,Eritrea,African Region,Females,,6.5995313,3.8552359,10.327595,
"Obesity, adults aged 18+",,2022,Estonia,European Region,Total,,22.163188,18.405496,26.188761,
"Obesity, adults aged 18+",,2022,Estonia,European Region,Males,,22.41483,16.723256,28.426579,
"Obesity, adults aged 18+",,2022,Estonia,European Region,Females,,21.294117,16.73325,26.358929,
"Obesity, adults aged 18+",,2022,Eswatini,African Region,Total,,30.086693,25.880498,34.559974,
"Obesity, adults aged 18+",,2022,Eswatini,African Region,Males,,15.011762,10.408919,20.366192,
"Obesity, adults aged 18+",,2022,Eswatini,African Region,Females,,43.860826,37.210986,50.723875,
"Obesity, adults aged 18+",,2022,Ethiopia,African Region,Total,,2.8227715,2.0846194,3.6835019,
"Obesity, adults aged 18+",,2022,Ethiopia,African Region,Males,,1.0555097,0.59964838,1.6936786,
"Obesity, adults aged 18+",,2022,Ethiopia,African Region,Females,,4.5082852,3.1648759,6.0983114,
"Obesity, adults aged 18+",,2022,European Region,European Region,Total,,22.645396,21.764386,23.529409,
"Obesity, adults aged 18+",,2022,European Region,European Region,Males,,22.341971,20.988894,23.717244,
"Obesity, adults aged 18+",,2022,European Region,European Region,Females,,22.748263,21.605726,23.921169,
"Obesity, adults aged 18+",,2022,Fiji,Western Pacific Region,Total,,33.838442,28.044006,39.837617,
"Obesity, adults aged 18+",,2022,Fiji,Western Pacific Region,Males,,25.634536,17.808144,34.176272,
"Obesity, adults aged 18+",,2022,Fiji,Western Pacific Region,Females,,41.808099,33.281568,50.260067,
"Obesity, adults aged 18+",,2022,Finland,European Region,Total,,21.509065,18.800129,24.382544,
"Obesity, adults aged 18+",,2022,Finland,European Region,Males,,21.312451,17.385973,25.679451,
"Obesity, adults aged 18+",,2022,Finland,European Region,Females,,21.580429,17.929526,25.542918,
"Obesity, adults aged 18+",,2022,France,European Region,Total,,9.6984781,8.5102178,10.984307,
"Obesity, adults aged 18+",,2022,France,European Region,Males,,9.8247372,8.1020445,11.691777,
"Obesity, adults aged 18+",,2022,France,European Region,Females,,9.6195906,7.9515502,11.46209,
"Obesity, adults aged 18+",,2022,French Polynesia,Western Pacific Region,Total,,48.093468,41.036218,55.328578,
"Obesity, adults aged 18+",,2022,French Polynesia,Western Pacific Region,Males,,46.08385,36.029261,56.302088,
"Obesity, adults aged 18+",,2022,French Polynesia,Western Pacific Region,Females,,50.063229,40.490383,59.698266,
"Obesity, adults aged 18+",,2022,Gabon,African Region,Total,,21.018523,17.37196,25.094402,
"Obesity, adults aged 18+",,2022,Gabon,African Region,Males,,10.967557,5.7838101,17.755815,
"Obesity, adults aged 18+",,2022,Gabon,African Region,Females,,31.650245,26.963773,36.413386,
"Obesity, adults aged 18+",,2022,Gambia,African Region,Total,,14.932996,12.265319,17.965652,
"Obesity, adults aged 18+",,2022,Gambia,African Region,Males,,9.4627917,5.5205896,14.905335,
"Obesity, adults aged 18+",,2022,Gambia,African Region,Females,,19.968009,16.842318,23.419757,
"Obesity, adults aged 18+",,2022,Georgia,European Region,Total,,34.659627,30.381274,38.910711,
"Obesity, adults aged 18+",,2022,Georgia,European Region,Males,,33.321351,26.959196,39.82693,
"Obesity, adults aged 18+",,2022,Georgia,European Region,Females,,34.897548,29.585195,40.201017,
"Obesity, adults aged 18+",,2022,Germany,European Region,Total,,20.40371,17.313637,23.596254,
"Obesity, adults aged 18+",,2022,Germany,European Region,Males,,22.327131,17.929836,27.175719,
"Obesity, adults aged 18+",,2022,Germany,European Region,Females,,18.426281,14.468256,22.662446,
"Obesity, adults aged 18+",,2022,Ghana,African Region,Total,,12.931313,11.117785,14.883862,
"Obesity, adults aged 18+",,2022,Ghana,African Region,Males,,5.1456396,3.6020141,7.0653811,
"Obesity, adults aged 18+",,2022,Ghana,African Region,Females,,20.321865,17.038414,23.774873,
"Obesity, adults aged 18+",,2022,Greece,European Region,Total,,27.981499,24.734893,31.351,
"Obesity, adults aged 18+",,2022,Greece,European Region,Males,,29.121122,24.149767,34.316018,
"Obesity, adults aged 18+",,2022,Greece,European Region,Females,,26.723322,22.592498,31.059948,
"Obesity, adults aged 18+",,2022,Greenland,European Region,Total,,27.037361,23.403069,30.745462,
"Obesity, adults aged 18+",,2022,Greenland,European Region,Males,,23.725596,18.911263,29.026404,
"Obesity, adults aged 18+",,2022,Greenland,European Region,Females,,30.632398,25.439516,36.042824,
"Obesity, adults aged 18+",,2022,Grenada,Region of the Americas,Total,,30.252132,24.612406,36.080393,
"Obesity, adults aged 18+",,2022,Grenada,Region of the Americas,Males,,18.532169,12.010828,26.228625,
"Obesity, adults aged 18+",,2022,Grenada,Region of the Americas,Females,,41.921958,33.278444,50.72524,
"Obesity, adults aged 18+",,2022,Guatemala,Region of the Americas,Total,,26.810235,23.538888,30.339924,
"Obesity, adults aged 18+",,2022,Guatemala,Region of the Americas,Males,,21.895278,16.284993,28.068966,
"Obesity, adults aged 18+",,2022,Guatemala,Region of the Americas,Females,,31.268656,27.734914,34.745318,
"Obesity, adults aged 18+",,2022,Guinea,African Region,Total,,9.5341817,7.2968043,12.189278,
"Obesity, adults aged 18+",,2022,Guinea,African Region,Males,,5.9176698,2.957816,10.111034,
"Obesity, adults aged 18+",,2022,Guinea,African Region,Females,,12.734009,9.7807065,16.256605,
"Obesity, adults aged 18+",,2022,Guinea-Bissau,African Region,Total,,11.470508,7.7998571,16.077879,
"Obesity, adults aged 18+",,2022,Guinea-Bissau,African Region,Males,,7.5744219,2.8722895,15.438643,
"Obesity, adults aged 18+",,2022,Guinea-Bissau,African Region,Females,,14.828497,9.9873483,20.655571,
"Obesity, adults aged 18+",,2022,Guyana,Region of the Americas,Total,,28.45774,24.468751,32.759127,
"Obesity, adults aged 18+",,2022,Guyana,Region of the Americas,Males,,17.614266,12.869033,23.271893,
"Obesity, adults aged 18+",,2022,Guyana,Region of the Americas,Females,,38.214853,32.13464,44.682914,
"Obesity, adults aged 18+",,2022,Haiti,Region of the Americas,Total,,10.68923,8.3707429,13.334371,
"Obesity, adults aged 18+",,2022,Haiti,Region of the Americas,Males,,6.4792134,3.3671193,10.62611,
"Obesity, adults aged 18+",,2022,Haiti,Region of the Americas,Females,,14.677547,11.415754,18.301949,
"Obesity, adults aged 18+",,2022,Honduras,Region of the Americas,Total,,29.492417,23.348179,36.481622,
"Obesity, adults aged 18+",,2022,Honduras,Region of the Americas,Males,,22.870339,13.036756,34.576964,
"Obesity, adults aged 18+",,2022,Honduras,Region of the Americas,Females,,35.975698,28.718835,43.786836,
"Obesity, adults aged 18+",,2022,Hungary,European Region,Total,,31.703931,28.740084,34.677044,
"Obesity, adults aged 18+",,2022,Hungary,European Region,Males,,35.218084,30.72643,39.725137,
"Obesity, adults aged 18+",,2022,Hungary,European Region,Females,,27.904692,24.15597,31.781128,
"Obesity, adults aged 18+",,2022,Iceland,European Region,Total,,21.234407,16.660003,26.226902,
"Obesity, adults aged 18+",,2022,Iceland,European Region,Males,,22.998211,16.455191,30.424166,
"Obesity, adults aged 18+",,2022,Iceland,European Region,Females,,19.378752,13.28323,26.422772,
"Obesity, adults aged 18+",,2022,India,South-East Asia Region,Total,,7.2678864,6.5093055,8.0868289,
"Obesity, adults aged 18+",,2022,India,South-East Asia Region,Males,,5.2119672,4.339318,6.1905637,
"Obesity, adults aged 18+",,2022,India,South-East Asia Region,Females,,9.3988135,8.1652306,10.761286,
"Obesity, adults aged 18+",,2022,Indonesia,South-East Asia Region,Total,,11.227874,9.5083557,13.102368,
"Obesity, adults aged 18+",,2022,Indonesia,South-East Asia Region,Males,,6.4132027,4.718313,8.4425248,
"Obesity, adults aged 18+",,2022,Indonesia,South-East Asia Region,Females,,16.101895,13.156174,19.255698,
"Obesity, adults aged 18+",,2022,Iran (Islamic Republic of),Eastern Mediterranean Region,Total,,24.266586,22.698753,25.929442,
"Obesity, adults aged 18+",,2022,Iran (Islamic Republic of),Eastern Mediterranean Region,Males,,17.770317,15.697704,19.949271,
"Obesity, adults aged 18+",,2022,Iran (Islamic Republic of),Eastern Mediterranean Region,Females,,30.777851,28.260908,33.249304,
"Obesity, adults aged 18+",,2022,Iraq,Eastern Mediterranean Region,Total,,40.485251,36.044621,45.237648,
"Obesity, adults aged 18+",,2022,Iraq,Eastern Mediterranean Region,Males,,32.265902,25.621828,38.993335,
"Obesity, adults aged 18+",,2022,Iraq,Eastern Mediterranean Region,Females,,48.124334,41.604513,54.455,
"Obesity, adults aged 18+",,2022,Ireland,European Region,Total,,28.34655,24.464275,32.35791,
"Obesity, adults aged 18+",,2022,Ireland,European Region,Males,,29.620308,24.064845,35.817811,
"Obesity, adults aged 18+",,2022,Ireland,European Region,Females,,27.151382,21.945758,32.719946,
"Obesity, adults aged 18+",,2022,Israel,European Region,Total,,22.490714,19.458419,25.718826,
"Obesity, adults aged 18+",,2022,Israel,European Region,Males,,23.116016,18.666363,27.963302,
"Obesity, adults aged 18+",,2022,Israel,European Region,Females,,21.804537,17.761746,26.227096,
"Obesity, adults aged 18+",,2022,Italy,European Region,Total,,17.291859,15.080607,19.648549,
"Obesity, adults aged 18+",,2022,Italy,European Region,Males,,17.393,14.008194,21.098879,
"Obesity, adults aged 18+",,2022,Italy,European Region,Females,,17.023404,14.144321,20.146018,
"Obesity, adults aged 18+",,2022,Jamaica,Region of the Americas,Total,,33.807024,29.976994,37.746021,
"Obesity, adults aged 18+",,2022,Jamaica,Region of the Americas,Males,,18.753943,14.019276,24.177797,
"Obesity, adults aged 18+",,2022,Jamaica,Region of the Americas,Females,,48.13911,42.290735,54.01305,
"Obesity, adults aged 18+",,2022,Japan,Western Pacific Region,Total,,5.5393007,4.641296,6.5313086,
"Obesity, adults aged 18+",,2022,Japan,Western Pacific Region,Males,,7.4676856,5.8959771,9.2723943,
"Obesity, adults aged 18+",,2022,Japan,Western Pacific Region,Females,,3.5280265,2.7758069,4.4321477,
"Obesity, adults aged 18+",,2022,Jordan,Eastern Mediterranean Region,Total,,38.506997,35.683322,41.437545,
"Obesity, adults aged 18+",,2022,Jordan,Eastern Mediterranean Region,Males,,33.027628,28.468657,37.731302,
"Obesity, adults aged 18+",,2022,Jordan,Eastern Mediterranean Region,Females,,44.310296,41.119304,47.505352,
"Obesity, adults aged 18+",,2022,Kazakhstan,European Region,Total,,18.376419,15.83578,21.239918,
"Obesity, adults aged 18+",,2022,Kazakhstan,European Region,Males,,18.314467,14.703853,22.36135,
"Obesity, adults aged 18+",,2022,Kazakhstan,European Region,Females,,18.043688,14.686552,21.85615,
"Obesity, adults aged 18+",,2022,Kenya,African Region,Total,,12.410276,10.855909,14.073581,
"Obesity, adults aged 18+",,2022,Kenya,African Region,Males,,6.0388699,4.600269,7.7165872,
"Obesity, adults aged 18+",,2022,Kenya,African Region,Females,,18.543914,15.889956,21.430299,
"Obesity, adults aged 18+",,2022,Kiribati,Western Pacific Region,Total,,46.303168,41.189346,51.516992,
"Obesity, adults aged 18+",,2022,Kiribati,Western Pacific Region,Males,,35.411426,27.986023,43.066788,
"Obesity, adults aged 18+",,2022,Kiribati,Western Pacific Region,Females,,55.636495,48.563257,62.451404,
"Obesity, adults aged 18+",,2022,Kuwait,Eastern Mediterranean Region,Total,,41.416967,36.777329,46.032026,
"Obesity, adults aged 18+",,2022,Kuwait,Eastern Mediterranean Region,Males,,38.05657,31.45273,44.842592,
"Obesity, adults aged 18+",,2022,Kuwait,Eastern Mediterranean Region,Females,,48.261946,42.726511,53.846681,
"Obesity, adults aged 18+",,2022,Kyrgyzstan,European Region,Total,,26.599699,22.440295,30.869687,
"Obesity, adults aged 18+",,2022,Kyrgyzstan,European Region,Males,,24.020985,17.434406,31.098738,
"Obesity, adults aged 18+",,2022,Kyrgyzstan,European Region,Females,,28.343365,23.086481,33.543968,
"Obesity, adults aged 18+",,2022,Lao People's Democratic Republic,Western Pacific Region,Total,,8.0098711,5.7160161,10.750276,
"Obesity, adults aged 18+",,2022,Lao People's Democratic Republic,Western Pacific Region,Males,,5.8714386,3.3640917,9.3088001,
